,VehicleID,Sequence,ORD_NO,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered
2185,VEH_417,2,20230501B468016_001,D_108,2023-05-01 07:31:03.345993420,0,60,2023-05-01 08:31:03.345993420,No
2186,VEH_417,1,Null,O_174,2023-05-01 08:58:16.792186860,,0,,Null
2187,VEH_448,1,Null,O_243,2023-05-01 06:00:00,0 days 00:00:00,0,2023-05-01 06:00:00,Null
2188,VEH_448,2,20230501B467746_001,D_109,2023-05-01 09:07:30.041599560,0,60,2023-05-01 10:07:30.041599560,No
2189,VEH_448,3,20230501B467719_001,D_109,2023-05-01 06:00:00,60,60,2023-05-01 08:00:00,No
2190,VEH_448,1,Null,O_144,2023-05-01 11:48:02.263188300,0 days 00:11:57.736811700,0,2023-05-01 12:00:00,Null
2191,VEH_448,2,M18385455,D_328,2023-05-01 14:47:32.942580480,0,60,2023-05-01 15:47:32.942580480,No
2192,VEH_448,3,M18385473,D_337,2023-05-01 12:42:16.648434780,60,60,2023-05-01 14:42:16.648434780,No
2193,VEH_448,1,Null,O_174,2023-05-01 17:44:35.044626480,0 days 06:15:24.955373520,0,2023-05-02 00:00:00,Null
2194,VEH_448,2,20230502B470176_001,D_108,2023-05-02 00:31:00.048386460,0,60,2023-05-02 01:31:00.048386460,No
2195,VEH_448,3,20230502B470367_001,D_108,2023-05-02 00:00:00,60,60,2023-05-02 02:00:00,No
2196,VEH_448,1,Null,O_174,2023-05-02 02:58:13.494579900,0 days 03:01:46.505420100,0,2023-05-02 06:00:00,Null
2197,VEH_448,2,20230502B470248_001,D_109,2023-05-02 08:12:15.853967520,0,60,2023-05-02 09:12:15.853967520,No
2198,VEH_448,3,20230502B470376_001,D_209,2023-05-02 06:45:25.333302240,60,60,2023-05-02 08:45:25.333302240,No
2199,VEH_448,1,Null,O_144,2023-05-02 11:25:21.727353840,,0,,Null
2200,VEH_418,1,Null,O_243,2023-05-01 06:00:00,0 days 00:00:00,0,2023-05-01 06:00:00,Null
2201,VEH_418,2,20230501B468020_001,D_115,2023-05-01 07:48:19.552393800,0,60,2023-05-01 08:48:19.552393800,No
2202,VEH_418,1,Null,O_629,2023-05-01 09:37:44.115433980,0 days 14:22:15.884566020,0,2023-05-02 00:00:00,Null
2203,VEH_418,2,MF2305036205400,D_1449,2023-05-02 02:15:46.313435880,0,60,2023-05-02 03:15:46.313435880,No
2204,VEH_418,3,MF2305036205561,D_1465,2023-05-02 00:18:27.585895380,60,60,2023-05-02 02:18:27.585895380,No
2205,VEH_418,1,Null,O_673,2023-05-02 04:57:43.370357880,0 days 01:02:16.629642120,0,2023-05-02 06:00:00,Null
2206,VEH_418,2,M18387018,D_440,2023-05-02 07:44:03.100540620,0,60,2023-05-02 08:44:03.100540620,No
2207,VEH_418,1,Null,O_629,2023-05-02 09:21:53.779042920,0 days 02:38:06.220957080,0,2023-05-02 12:00:00,Null
2208,VEH_418,2,MF2305036205541,D_1459,2023-05-02 14:16:17.596177620,0,60,2023-05-02 15:16:17.596177620,No
2209,VEH_418,3,MF2305036205565,D_1459,2023-05-02 12:00:00,60,60,2023-05-02 14:00:00,No
2210,VEH_418,1,Null,O_673,2023-05-02 16:40:58.401187680,0 days 01:19:01.598812320,0,2023-05-02 18:00:00,Null
2211,VEH_418,2,M18386693,D_422,2023-05-02 18:38:37.798583880,0,60,2023-05-02 19:38:37.798583880,No
2212,VEH_418,1,Null,O_673,2023-05-02 20:11:38.907900420,0 days 03:48:21.092099580,0,2023-05-03 00:00:00,Null
2213,VEH_418,2,M18389352,D_569,2023-05-03 02:17:29.914520520,0,60,2023-05-03 03:17:29.914520520,No
2214,VEH_418,1,Null,O_673,2023-05-03 06:05:10.267830960,0 days 11:54:49.732169040,0,2023-05-03 18:00:00,Null
2215,VEH_418,2,M18388757,D_517,2023-05-03 19:47:53.920474920,0,60,2023-05-03 20:47:53.920474920,No
2216,VEH_418,3,M18389389,D_580,2023-05-03 18:42:44.085725100,60,60,2023-05-03 20:42:44.085725100,No
2217,VEH_418,1,Null,O_179,2023-05-03 22:51:36.951608640,0 days 01:08:23.048391360,0,2023-05-04 00:00:00,Null
2218,VEH_418,2,20230502B469840_001,D_73,2023-05-04 01:18:40.002301500,0,60,2023-05-04 02:18:40.002301500,No
2219,VEH_418,1,Null,O_448,2023-05-04 02:57:29.879674680,-1 days +21:02:30.120325320,0,2023-05-04 00:00:00,Null
2220,VEH_418,2,20230502B469786_001,D_82,2023-05-04 00:52:37.155620400,0,60,2023-05-04 01:52:37.155620400,No
2221,VEH_418,2,20230502B469862_001,D_88,2023-05-04 02:50:36.702756360,0,60,2023-05-04 03:50:36.702756360,No
2222,VEH_418,1,Null,O_284,2023-05-04 04:29:39.074373480,-1 days +19:30:20.925626520,0,2023-05-04 00:00:00,Null
2223,VEH_418,2,20230502B469893_001,D_94,2023-05-04 01:14:45.997048680,0,60,2023-05-04 02:14:45.997048680,No
2224,VEH_418,1,Null,O_174,2023-05-04 02:58:19.702439100,,0,,Null
2225,VEH_433,1,Null,O_243,2023-05-01 06:00:00,0 days 00:00:00,0,2023-05-01 06:00:00,Null
2226,VEH_433,2,20230501B467765_001,D_37,2023-05-01 07:10:27.332099400,0,60,2023-05-01 08:10:27.332099400,No
2227,VEH_433,1,Null,O_9,2023-05-01 12:12:30.288601440,0 days 05:47:29.711398560,0,2023-05-01 18:00:00,Null
2228,VEH_433,2,M18385490,D_284,2023-05-01 19:42:45.470043780,0,60,2023-05-01 20:42:45.470043780,No
2229,VEH_433,1,Null,O_323,2023-05-01 21:14:15.435067560,0 days 02:45:44.564932440,0,2023-05-02 00:00:00,Null
2230,VEH_433,2,MF2305046223604,D_1567,2023-05-02 03:18:38.531308440,0,60,2023-05-02 04:18:38.531308440,No
2231,VEH_433,2,20230501B468760_001,D_29,2023-05-02 01:58:00.951064860,0,60,2023-05-02 02:58:00.951064860,No
2232,VEH_433,3,20230501B468768_001,D_70,2023-05-02 00:29:33.554456100,60,60,2023-05-02 02:29:33.554456100,No
2233,VEH_433,1,Null,O_323,2023-05-02 06:18:47.331991200,0 days 05:41:12.668008800,0,2023-05-02 12:00:00,Null
2234,VEH_433,2,MF2305266367496,D_1567,2023-05-02 15:18:38.531308440,0,60,2023-05-02 16:18:38.531308440,No
2235,VEH_433,3,MF2305266367488,D_1567,2023-05-02 12:00:00,60,60,2023-05-02 14:00:00,No
2236,VEH_433,1,Null,O_174,2023-05-02 17:51:22.350423360,1 days 06:08:37.649576640,0,2023-05-04 00:00:00,Null
2237,VEH_433,2,20230504B476284_001,D_108,2023-05-04 00:31:00.048386460,0,60,2023-05-04 01:31:00.048386460,No
2238,VEH_433,1,Null,O_174,2023-05-04 01:58:13.494579900,0 days 04:01:46.505420100,0,2023-05-04 06:00:00,Null
2239,VEH_433,2,20230502B469727_001,D_233,2023-05-04 07:03:40.833320940,0,60,2023-05-04 08:03:40.833320940,No
2240,VEH_433,1,Null,O_326,2023-05-04 08:35:17.037311520,2 days 03:24:42.962688480,0,2023-05-06 12:00:00,Null
2241,VEH_433,2,N_20230504876571,D_85,2023-05-06 12:37:20.169848340,0,60,2023-05-06 13:37:20.169848340,No
2242,VEH_433,1,Null,O_603,2023-05-06 14:16:09.463087980,,0,,Null
2243,VEH_434,1,Null,O_243,2023-05-01 06:00:00,0 days 00:00:00,0,2023-05-01 06:00:00,Null
2244,VEH_434,2,20230501B467769_001,D_37,2023-05-01 07:10:27.332099400,0,60,2023-05-01 08:10:27.332099400,No
2245,VEH_434,1,Null,O_9,2023-05-01 12:12:30.288601440,0 days 05:47:29.711398560,0,2023-05-01 18:00:00,Null
2246,VEH_434,2,M18385435,D_310,2023-05-01 19:26:24.766725720,0,60,2023-05-01 20:26:24.766725720,No
2247,VEH_434,3,M18385494,D_345,2023-05-01 18:33:31.701273780,60,60,2023-05-01 20:33:31.701273780,No
2248,VEH_434,1,Null,O_376,2023-05-01 22:13:22.365912960,0 days 01:46:37.634087040,0,2023-05-02 00:00:00,Null
2249,VEH_434,2,MF2305186334089,D_2240,2023-05-02 04:34:27.808499760,0,60,2023-05-02 05:34:27.808499760,No
2250,VEH_434,3,MF2305186334099,D_2244,2023-05-02 00:55:07.458290580,60,60,2023-05-02 02:55:07.458290580,No
2251,VEH_434,2,MF2305186334115,D_2251,2023-05-02 03:31:28.829299740,0,60,2023-05-02 04:31:28.829299740,No
2252,VEH_434,1,Null,O_11,2023-05-02 05:07:04.252420320,-1 days +18:52:55.747579680,0,2023-05-02 00:00:00,Null
2253,VEH_434,2,MF2305186334131,D_2257,2023-05-02 03:31:57.559863900,0,60,2023-05-02 04:31:57.559863900,No
2254,VEH_434,1,Null,O_174,2023-05-02 04:56:23.972535660,-1 days +19:03:36.027464340,0,2023-05-02 00:00:00,Null
2255,VEH_434,2,20230502B469913_001,D_233,2023-05-02 02:51:10.014906960,0,60,2023-05-02 03:51:10.014906960,No
2256,VEH_434,1,Null,O_326,2023-05-02 04:22:46.218897480,4 days 13:37:13.781102520,0,2023-05-06 18:00:00,Null
2257,VEH_434,2,20230504B477026_001,D_91,2023-05-06 19:11:04.733424180,0,60,2023-05-06 20:11:04.733424180,No
2258,VEH_434,1,Null,O_580,2023-05-06 20:33:33.734874660,,0,,Null
2259,VEH_469,1,Null,O_243,2023-05-01 06:00:00,0 days 00:00:00,0,2023-05-01 06:00:00,Null
2260,VEH_469,2,20230501B468099_001,D_37,2023-05-01 07:10:27.332099400,0,60,2023-05-01 08:10:27.332099400,No
2261,VEH_469,3,20230501B467723_001,D_37,2023-05-01 06:00:00,60,60,2023-05-01 08:00:00,No
2262,VEH_469,1,Null,O_9,2023-05-01 13:12:30.288601440,,0,,Null
2263,VEH_403,1,Null,O_243,2023-05-01 06:00:00,0 days 00:00:00,0,2023-05-01 06:00:00,Null
2264,VEH_403,2,20230501B468213_001,D_37,2023-05-01 07:10:27.332099400,0,60,2023-05-01 08:10:27.332099400,No
2265,VEH_403,1,Null,O_9,2023-05-01 12:12:30.288601440,0 days 23:47:29.711398560,0,2023-05-02 12:00:00,Null
2266,VEH_403,2,M18386845,D_410,2023-05-02 12:07:07.154569140,0,60,2023-05-02 13:07:07.154569140,No
2267,VEH_403,1,Null,O_9,2023-05-02 13:14:26.738938740,0 days 10:45:33.261061260,0,2023-05-03 00:00:00,Null
2268,VEH_403,2,M18389026,D_435,2023-05-03 01:25:40.211608560,0,60,2023-05-03 02:25:40.211608560,No
2269,VEH_403,3,M18389016,D_524,2023-05-03 00:32:39.839528940,60,60,2023-05-03 02:32:39.839528940,No
2270,VEH_403,1,Null,O_376,2023-05-03 04:22:36.395755200,0 days 01:37:23.604244800,0,2023-05-03 06:00:00,Null
2271,VEH_403,2,MF2305186334161,D_2268,2023-05-03 10:35:53.057192160,0,60,2023-05-03 11:35:53.057192160,No
2272,VEH_403,1,Null,O_243,2023-05-03 12:02:17.941097580,0 days 05:57:42.058902420,0,2023-05-03 18:00:00,Null
2273,VEH_403,2,20230502B469930_001,D_233,2023-05-03 19:50:02.468717340,0,60,2023-05-03 20:50:02.468717340,No
2274,VEH_403,1,Null,O_326,2023-05-03 21:21:38.672707920,1 days 08:38:21.327292080,0,2023-05-05 06:00:00,Null
2275,VEH_403,2,20230503B474252_001,D_91,2023-05-05 07:11:04.733424180,0,60,2023-05-05 08:11:04.733424180,No
2276,VEH_403,1,Null,O_580,2023-05-05 08:33:33.734874660,0 days 03:26:26.265125340,0,2023-05-05 12:00:00,Null
2277,VEH_403,2,MF2305196340533,D_2386,2023-05-05 15:50:54.838958400,0,60,2023-05-05 16:50:54.838958400,No
2278,VEH_403,1,Null,O_9,2023-05-05 17:31:47.843873820,0 days 00:28:12.156126180,0,2023-05-05 18:00:00,Null
2279,VEH_403,2,M18391671,D_311,2023-05-05 22:33:17.853500760,0,60,2023-05-05 23:33:17.853500760,No
2280,VEH_403,1,Null,O_11,2023-05-06 00:08:33.802213980,-1 days +17:51:26.197786020,0,2023-05-05 18:00:00,Null
2281,VEH_403,2,M18391424,D_334,2023-05-05 21:09:18.950961780,0,60,2023-05-05 22:09:18.950961780,No
2282,VEH_403,1,Null,O_578,2023-05-05 22:56:47.044593300,-1 days +19:03:12.955406700,0,2023-05-05 18:00:00,Null
2283,VEH_403,2,M18391883,D_340,2023-05-05 20:48:27.849692160,0,60,2023-05-05 21:48:27.849692160,No
2284,VEH_403,1,Null,O_466,2023-05-05 22:08:38.726854320,-1 days +19:51:21.273145680,0,2023-05-05 18:00:00,Null
2285,VEH_403,2,M18393419,D_362,2023-05-05 23:07:09.136695180,0,60,2023-05-06 00:07:09.136695180,No
2286,VEH_403,1,Null,O_673,2023-05-06 00:29:23.028349200,-1 days +17:30:36.971650800,0,2023-05-05 18:00:00,Null
2287,VEH_403,2,M18393666,D_410,2023-05-05 18:07:07.154569140,0,60,2023-05-05 19:07:07.154569140,No
2288,VEH_403,1,Null,O_9,2023-05-05 19:14:26.738938740,0 days 04:45:33.261061260,0,2023-05-06 00:00:00,Null
2289,VEH_403,2,M18395147,D_390,2023-05-06 01:00:52.671298380,0,60,2023-05-06 02:00:52.671298380,No
2290,VEH_403,1,Null,O_770,2023-05-06 02:56:08.279994960,,0,,Null
2291,VEH_540,1,Null,O_323,2023-05-01 06:00:00,0 days 00:00:00,0,2023-05-01 06:00:00,Null
2292,VEH_540,2,20230501B464967_001,D_1,2023-05-01 07:34:54.825611160,0,60,2023-05-01 08:34:54.825611160,No
2293,VEH_540,1,Null,O_144,2023-05-01 08:50:55.053967140,2 days 21:09:04.946032860,0,2023-05-04 06:00:00,Null
2294,VEH_540,2,20230502B469169_001,D_93,2023-05-04 08:37:08.877065520,0,60,2023-05-04 09:37:08.877065520,No
2295,VEH_540,3,N_20230502865112,D_93,2023-05-04 06:00:00,60,60,2023-05-04 08:00:00,No
2296,VEH_540,1,Null,O_770,2023-05-04 11:27:36.527545980,,0,,Null
2297,VEH_527,1,Null,O_323,2023-05-01 06:00:00,0 days 00:00:00,0,2023-05-01 06:00:00,Null
2298,VEH_527,2,20230501B464952_001,D_1,2023-05-01 07:34:54.825611160,0,60,2023-05-01 08:34:54.825611160,No
2299,VEH_527,1,Null,O_144,2023-05-01 08:50:55.053967140,5 days 03:09:04.946032860,0,2023-05-06 12:00:00,Null
2300,VEH_527,2,20230504B475320_001,D_74,2023-05-06 14:04:24.737497800,0,60,2023-05-06 15:04:24.737497800,No
2301,VEH_527,1,Null,O_62,2023-05-06 15:20:54.527175420,0 days 02:39:05.472824580,0,2023-05-06 18:00:00,Null
2302,VEH_527,2,M18394305,D_700,2023-05-06 19:57:45.600349380,0,60,2023-05-06 20:57:45.600349380,No
2303,VEH_527,1,Null,O_580,2023-05-06 21:49:54.436010100,,0,,Null
2304,VEH_528,1,Null,O_323,2023-05-01 06:00:00,0 days 00:00:00,0,2023-05-01 06:00:00,Null
2305,VEH_528,2,20230501B467905_001,D_108,2023-05-01 08:40:16.339386780,0,60,2023-05-01 09:40:16.339386780,No
2306,VEH_528,1,Null,O_174,2023-05-01 10:07:29.785580220,,0,,Null
2307,VEH_541,1,Null,O_323,2023-05-01 06:00:00,0 days 00:00:00,0,2023-05-01 06:00:00,Null
2308,VEH_541,2,MF2305026192236,D_1222,2023-05-01 06:40:05.227976940,0,60,2023-05-01 07:40:05.227976940,No
2309,VEH_541,3,MF2305026192240,D_1226,2023-05-01 06:37:32.243670480,60,60,2023-05-01 08:37:32.243670480,No
2310,VEH_541,1,Null,O_376,2023-05-01 09:39:56.058281580,0 days 02:20:03.941718420,0,2023-05-01 12:00:00,Null
2311,VEH_541,2,20230501B468029_001,D_1,2023-05-01 13:59:50.379572220,0,60,2023-05-01 14:59:50.379572220,No
2312,VEH_541,1,Null,O_144,2023-05-01 15:15:50.607928140,3 days 02:44:09.392071860,0,2023-05-04 18:00:00,Null
2313,VEH_541,2,20230502B467648_001,D_99,2023-05-04 19:07:24.871722240,0,60,2023-05-04 20:07:24.871722240,No
2314,VEH_541,1,Null,O_179,2023-05-04 20:31:16.831076580,0 days 09:28:43.168923420,0,2023-05-05 06:00:00,Null
2315,VEH_541,2,20230503B474817_001,D_82,2023-05-05 06:52:37.155620400,0,60,2023-05-05 07:52:37.155620400,No
2316,VEH_541,2,MF2305046247996,D_90,2023-05-05 09:21:12.648246,0,60,2023-05-05 10:21:12.648246,No
2317,VEH_541,1,Null,O_179,2023-05-05 13:32:50.749474680,0 days 04:27:09.250525320,0,2023-05-05 18:00:00,Null
2318,VEH_541,2,20230503B472179_001,D_90,2023-05-05 21:21:12.648246,0,60,2023-05-05 22:21:12.648246,No
2319,VEH_541,1,Null,O_591,2023-05-05 22:32:54.878069340,,0,,Null
2320,VEH_529,1,Null,O_323,2023-05-01 06:00:00,0 days 00:00:00,0,2023-05-01 06:00:00,Null
2321,VEH_529,2,MF2305026196627,D_1282,2023-05-01 08:00:23.505156660,0,60,2023-05-01 09:00:23.505156660,No
2322,VEH_529,1,Null,O_591,2023-05-01 09:18:53.507526900,1 days 08:41:06.492473100,0,2023-05-02 18:00:00,Null
2323,VEH_529,2,MF2305086262849,D_1735,2023-05-02 22:06:42.842223840,0,60,2023-05-02 23:06:42.842223840,No
2324,VEH_529,1,Null,O_448,2023-05-02 23:52:34.151390880,0 days 00:07:25.848609120,0,2023-05-03 00:00:00,Null
2325,VEH_529,2,MF2305046245834,D_1618,2023-05-03 02:21:50.305152780,0,60,2023-05-03 03:21:50.305152780,No
2326,VEH_529,3,MF2305086259328,D_1698,2023-05-03 00:37:28.779198840,60,60,2023-05-03 02:37:28.779198840,No
2327,VEH_529,1,Null,O_448,2023-05-03 07:19:48.606225300,0 days 04:40:11.393774700,0,2023-05-03 12:00:00,Null
2328,VEH_529,2,MF2305046246221,D_1617,2023-05-03 14:05:41.592997980,0,60,2023-05-03 15:05:41.592997980,No
2329,VEH_529,1,Null,O_448,2023-05-03 16:57:29.062572600,0 days 01:02:30.937427400,0,2023-05-03 18:00:00,Null
2330,VEH_529,2,MF2305046245841,D_1619,2023-05-03 22:06:11.005630260,0,60,2023-05-03 23:06:11.005630260,No
2331,VEH_529,1,Null,O_9,2023-05-03 23:36:37.455959280,0 days 00:23:22.544040720,0,2023-05-04 00:00:00,Null
2332,VEH_529,2,M18391684,D_625,2023-05-04 00:49:25.618704180,0,60,2023-05-04 01:49:25.618704180,No
2333,VEH_529,1,Null,O_591,2023-05-04 02:01:52.020783120,0 days 03:58:07.979216880,0,2023-05-04 06:00:00,Null
2334,VEH_529,2,MF2305046221651,D_1533,2023-05-04 10:19:22.402357260,0,60,2023-05-04 11:19:22.402357260,No
2335,VEH_529,1,Null,O_174,2023-05-04 11:49:28.162436760,,0,,Null
2336,VEH_555,1,Null,O_326,2023-05-01 06:00:00,0 days 00:00:00,0,2023-05-01 06:00:00,Null
2337,VEH_555,2,20230501B468329_001,D_184,2023-05-01 06:33:49.681918140,0,60,2023-05-01 07:33:49.681918140,No
2338,VEH_555,1,Null,O_326,2023-05-01 08:11:52.499141280,0 days 03:48:07.500858720,0,2023-05-01 12:00:00,Null
2339,VEH_555,2,MF2305126290581,D_2009,2023-05-01 12:49:50.304733080,0,60,2023-05-01 13:49:50.304733080,No
2340,VEH_555,1,Null,O_179,2023-05-01 14:10:06.953362560,0 days 03:49:53.046637440,0,2023-05-01 18:00:00,Null
2341,VEH_555,2,20230501B467820_001,D_108,2023-05-01 19:28:09.764929500,0,60,2023-05-01 20:28:09.764929500,No
2342,VEH_555,1,Null,O_179,2023-05-01 21:53:40.306662600,0 days 02:06:19.693337400,0,2023-05-02 00:00:00,Null
2343,VEH_555,2,20230502B471142_001,D_233,2023-05-02 00:39:22.562512980,0,60,2023-05-02 01:39:22.562512980,No
2344,VEH_555,2,MF2305256364273,D_2617,2023-05-02 02:03:58.552276680,0,60,2023-05-02 03:03:58.552276680,No
2345,VEH_555,1,Null,O_323,2023-05-02 03:24:14.316120540,-1 days +20:35:45.683879460,0,2023-05-02 00:00:00,Null
2346,VEH_555,2,MF2305026196236,D_62,2023-05-02 03:34:40.344278220,0,60,2023-05-02 04:34:40.344278220,No
2347,VEH_555,1,Null,O_591,2023-05-02 05:02:18.947693220,0 days 18:57:41.052306780,0,2023-05-03 00:00:00,Null
2348,VEH_555,2,MF2305026197510,D_1295,2023-05-03 04:02:24.521387880,0,60,2023-05-03 05:02:24.521387880,No
2349,VEH_555,1,Null,O_448,2023-05-03 05:42:30.718388099,0 days 00:17:29.281611901,0,2023-05-03 06:00:00,Null
2350,VEH_555,2,MF2305046246248,D_1609,2023-05-03 07:39:54.664133280,0,60,2023-05-03 08:39:54.664133280,No
2351,VEH_555,1,Null,O_448,2023-05-03 10:03:08.747787180,0 days 01:56:51.252212820,0,2023-05-03 12:00:00,Null
2352,VEH_555,2,MF2305086259320,D_1696,2023-05-03 13:07:53.413534200,0,60,2023-05-03 14:07:53.413534200,No
2353,VEH_555,1,Null,O_144,2023-05-03 14:18:04.178200080,,0,,Null
2354,VEH_583,1,Null,O_326,2023-05-01 06:00:00,0 days 00:00:00,0,2023-05-01 06:00:00,Null
2355,VEH_583,2,MF2305126290568,D_2005,2023-05-01 06:57:40.746684180,0,60,2023-05-01 07:57:40.746684180,No
2356,VEH_583,1,Null,O_11,2023-05-01 08:28:01.808799600,0 days 03:31:58.191200400,0,2023-05-01 12:00:00,Null
2357,VEH_583,2,N_20230501858857,D_179,2023-05-01 12:32:22.499771700,0,60,2023-05-01 13:32:22.499771700,No
2358,VEH_583,1,Null,O_326,2023-05-01 14:04:44.681598900,0 days 09:55:15.318401100,0,2023-05-02 00:00:00,Null
2359,VEH_583,2,20230501B468582_001,D_91,2023-05-02 01:11:04.733424180,0,60,2023-05-02 02:11:04.733424180,No
2360,VEH_583,1,Null,O_580,2023-05-02 02:33:33.734874660,0 days 03:26:26.265125340,0,2023-05-02 06:00:00,Null
2361,VEH_583,2,MF2305196340847,D_1614,2023-05-02 07:56:31.248572880,0,60,2023-05-02 08:56:31.248572880,No
2362,VEH_583,1,Null,O_711,2023-05-02 09:09:31.062963960,0 days 02:50:28.937036040,0,2023-05-02 12:00:00,Null
2363,VEH_583,2,20230502B470304_001,D_108,2023-05-02 13:12:37.273662900,0,60,2023-05-02 14:12:37.273662900,No
2364,VEH_583,3,20230502B470312_001,D_115,2023-05-02 12:49:37.406044980,60,60,2023-05-02 14:49:37.406044980,No
2365,VEH_583,1,Null,O_629,2023-05-02 16:51:39.242748,0 days 01:08:20.757252,0,2023-05-02 18:00:00,Null
2366,VEH_583,2,20230502B471783_001,D_233,2023-05-02 18:46:53.436964380,0,60,2023-05-02 19:46:53.436964380,No
2367,VEH_583,1,Null,O_326,2023-05-02 20:18:29.640954960,,0,,Null
2368,VEH_556,1,Null,O_326,2023-05-01 06:00:00,0 days 00:00:00,0,2023-05-01 06:00:00,Null
2369,VEH_556,2,MF2305126290604,D_2012,2023-05-01 07:25:06.262285440,0,60,2023-05-01 08:25:06.262285440,No
2370,VEH_556,1,Null,O_144,2023-05-01 09:15:37.371955680,,0,,Null
2371,VEH_584,1,Null,O_326,2023-05-01 06:00:00,0 days 00:00:00,0,2023-05-01 06:00:00,Null
2372,VEH_584,2,20230501B468176_001,D_37,2023-05-01 06:33:28.479681060,0,60,2023-05-01 07:33:28.479681060,No
2373,VEH_584,1,Null,O_9,2023-05-01 11:35:31.436183099,,0,,Null
2374,VEH_557,1,Null,O_326,2023-05-01 06:00:00,0 days 00:00:00,0,2023-05-01 06:00:00,Null
2375,VEH_557,2,20230501B468351_001,D_37,2023-05-01 06:33:28.479681060,0,60,2023-05-01 07:33:28.479681060,No
2376,VEH_557,1,Null,O_9,2023-05-01 11:35:31.436183099,1 days 00:24:28.563816901,0,2023-05-02 12:00:00,Null
2377,VEH_557,2,M18387199,D_475,2023-05-02 13:59:18.705552600,0,60,2023-05-02 14:59:18.705552600,No
2378,VEH_557,1,Null,O_284,2023-05-02 15:25:25.789534740,0 days 14:34:34.210465260,0,2023-05-03 06:00:00,Null
2379,VEH_557,2,MF2305126284492,D_1184,2023-05-03 09:09:10.300150920,0,60,2023-05-03 10:09:10.300150920,No
2380,VEH_557,1,Null,O_603,2023-05-03 10:59:04.924600500,0 days 01:00:55.075399500,0,2023-05-03 12:00:00,Null
2381,VEH_557,2,20230503B473278_001,D_233,2023-05-03 12:34:42.733329660,0,60,2023-05-03 13:34:42.733329660,No
2382,VEH_557,1,Null,O_326,2023-05-03 14:06:18.937320240,1 days 15:53:41.062679760,0,2023-05-05 06:00:00,Null
2383,VEH_557,2,20230503B474313_001,D_99,2023-05-05 06:46:34.049978400,0,60,2023-05-05 07:46:34.049978400,No
2384,VEH_557,1,Null,O_179,2023-05-05 08:10:26.009332740,0 days 03:49:33.990667260,0,2023-05-05 12:00:00,Null
2385,VEH_557,2,20230503B472187_001,D_94,2023-05-05 13:14:45.997048680,0,60,2023-05-05 14:14:45.997048680,No
2386,VEH_557,1,Null,O_179,2023-05-05 15:29:32.656505520,0 days 02:30:27.343494480,0,2023-05-05 18:00:00,Null
2387,VEH_557,2,20230504B475180_001,D_86,2023-05-05 21:12:59.313707820,0,60,2023-05-05 22:12:59.313707820,No
2388,VEH_557,1,Null,O_179,2023-05-06 01:20:29.882854500,0 days 04:39:30.117145500,0,2023-05-06 06:00:00,Null
2389,VEH_557,2,MF2305256364427,D_2594,2023-05-06 07:45:09.805679040,0,60,2023-05-06 08:45:09.805679040,No
2390,VEH_557,1,Null,O_174,2023-05-06 09:10:21.250524600,,0,,Null
2391,VEH_637,1,Null,O_349,2023-05-01 06:00:00,0 days 00:00:00,0,2023-05-01 06:00:00,Null
2392,VEH_637,2,M18386690,D_295,2023-05-01 06:51:38.457230700,0,60,2023-05-01 07:51:38.457230700,No
2393,VEH_637,1,Null,O_352,2023-05-01 08:24:44.768416020,0 days 03:35:15.231583980,0,2023-05-01 12:00:00,Null
2394,VEH_637,2,MF2305016190341,D_109,2023-05-01 13:24:32.532547019,0,60,2023-05-01 14:24:32.532547019,No
2395,VEH_637,1,Null,O_144,2023-05-01 15:05:04.754135760,3 days 20:54:55.245864240,0,2023-05-05 12:00:00,Null
2396,VEH_637,2,20230503B472347_001,D_96,2023-05-05 14:50:41.215956600,0,60,2023-05-05 15:50:41.215956600,No
2397,VEH_637,1,Null,O_243,2023-05-05 16:14:41.527435380,,0,,Null
2398,VEH_629,1,Null,O_349,2023-05-01 06:00:00,0 days 00:00:00,0,2023-05-01 06:00:00,Null
2399,VEH_629,2,M18385562,D_348,2023-05-01 08:58:35.231164560,0,60,2023-05-01 09:58:35.231164560,No
2400,VEH_629,1,Null,O_673,2023-05-01 10:23:19.025584200,0 days 01:36:40.974415800,0,2023-05-01 12:00:00,Null
